"","longitude","latitude","examined","positive","prev","alt","temp","prec","hum","pop","dist_aqua"
"301",36.1455,-12.3216,15,2,0.133333333333333,691,28.8008766174316,106.433334350586,71.341667175293,2.80691170692444,25.6830005645752
"302",36.1689,-15.3075,79,28,0.354430379746835,766,29.5140800476074,111.816665649414,68.6666641235352,31.173038482666,33.4189987182617
"303",36.1741,-13.4345,11,5,0.454545454545455,634,29.7206573486328,95.1166687011719,68.1999969482422,14.0855054855347,0.845000028610229
"304",36.307,-15.4871,71,12,0.169014084507042,808,29.0215015411377,118.341667175293,69.4416656494141,12.550407409668,29.4150009155273
"305",36.3903,-15.1497,121,59,0.487603305785124,690,30.1272144317627,97.1833343505859,66.8333358764648,17.6041374206543,40.3610000610352
"306",36.4109,-18.6272,10,2,0.2,10,30.9020595550537,100.133331298828,78.3583297729492,71.8414993286133,1.91100001335144
"307",36.46,-18.5862,15,1,0.0666666666666667,8,30.6820831298828,100.133331298828,78.3583297729492,221.623016357422,1.04100000858307
"308",36.5337,-14.8005,13,2,0.153846153846154,586,31.6150379180908,81.1166687011719,64.9916687011719,134.619369506836,6.38500022888184
"309",36.5346,-14.8123,18,0,0,585,31.6150379180908,81.1166687011719,64.9916687011719,104.34839630127,6.78000020980835
"310",36.5466,-14.7904,11,2,0.181818181818182,567,31.583251953125,81.1166687011719,64.9916687011719,76.8385238647461,7.82999992370605
"311",36.5531,-14.7976,15,4,0.266666666666667,572,31.4547672271729,81.1166687011719,64.9916687011719,113.151359558105,8.52099990844727
"312",36.6138,-15.143,83,44,0.530120481927711,602,31.0519847869873,93.2750015258789,66.5,67.4835739135742,38.0089988708496
"313",36.6542,-13.3488,10,1,0.1,609,29.9227867126465,95.8249969482422,67.9583358764648,0.672574996948242,19.1909999847412
"314",36.7942,-17.8717,127,88,0.692913385826772,5,31.1125564575195,113.141670227051,78.3916702270508,42.9327545166016,0.398999989032745
"315",36.8016,-15.177,8,4,0.5,697,30.4989585876465,105.058334350586,68.0583343505859,64.5709533691406,37.9029998779297
"316",36.8176,-18.0298,102,77,0.754901960784314,10,30.7952899932861,112.541664123535,78.591667175293,106.258399963379,1.15199995040894
"317",36.8494,-14.7894,104,57,0.548076923076923,537,31.4823360443115,83.3249969482422,66,9.23043632507324,1.61699998378754
"318",36.8792,-17.8703,6,0,0,7,31.015645980835,120.316665649414,78.783332824707,3489.88696289062,0.966000020503998
"319",36.8792,-17.8619,7,1,0.142857142857143,6,31.015645980835,120.316665649414,78.783332824707,3145.96557617188,1.78100001811981
"320",36.8891,-17.8636,7,0,0,7,31.015645980835,120.316665649414,78.783332824707,3326.0302734375,2.1029999256134
"321",36.9034,-17.8718,18,2,0.111111111111111,8,31.015645980835,120.316665649414,78.783332824707,3082.861328125,0.944999992847443
"322",36.9149,-17.8642,18,1,0.0555555555555556,8,31.015645980835,120.316665649414,78.783332824707,1617.60925292969,1.84899997711182
"323",36.9164,-14.2056,10,4,0.4,591,30.9299907684326,87.8499984741211,66.1666641235352,27.0756378173828,13.701000213623
"324",36.9497,-16.6903,7,6,0.857142857142857,174,31.8112182617188,103.633331298828,75.1999969482422,10.4021253585815,4.45800018310547
"325",36.9628,-14.6939,68,39,0.573529411764706,537,31.7491054534912,83.3249969482422,66,4.0764045715332,1.52699995040894
"326",36.9719,-16.843,6,1,0.166666666666667,163,31.731014251709,102.008331298828,75.8499984741211,1211.15295410156,1.2059999704361
"327",36.9727,-15.458,6,2,0.333333333333333,658,27.5937442779541,116.724998474121,69.5500030517578,970.030517578125,1.78100001811981
"328",36.9789,-15.4752,13,4,0.307692307692308,678,29.5486373901367,116.724998474121,69.5500030517578,1280.767578125,1.15900003910065
"329",36.9848,-16.8328,16,5,0.3125,116,31.9382476806641,103.633331298828,75.1999969482422,1570.85632324219,0.472000002861023
"330",36.9897,-16.8515,13,11,0.846153846153846,144,31.731014251709,102.008331298828,75.8499984741211,899.711547851562,1.41999995708466
"331",36.9899,-15.4741,22,13,0.590909090909091,695,29.5486373901367,116.724998474121,69.5500030517578,994.724304199219,0.824000000953674
"332",36.9935,-15.4627,13,5,0.384615384615385,689,29.5486373901367,116.724998474121,69.5500030517578,535.821105957031,0.851999998092651
"333",36.9952,-16.8409,9,1,0.111111111111111,131,31.731014251709,102.008331298828,75.8499984741211,1032.97778320312,0.771000027656555
"334",37.0165,-17.2695,61,38,0.622950819672131,81,31.5087699890137,104.175003051758,77.283332824707,33.264949798584,5.83199977874756
"335",37.0266,-17.4998,68,37,0.544117647058823,22,31.5561389923096,105.091667175293,77.7916641235352,364.553894042969,0.964999973773956
"336",37.0279,-14.8912,13,10,0.769230769230769,574,31.6813583374023,88.0833358764648,67,27.5777339935303,18.8719997406006
"337",37.0354,-17.2218,39,25,0.641025641025641,60,31.602222442627,104.175003051758,77.283332824707,37.7697792053223,2.93700003623962
"338",37.0515,-17.8252,2,0,0,8,30.7321395874023,114.283332824707,78.6666641235352,80.9731063842773,3.3970000743866
"339",37.159,-17.5755,31,22,0.709677419354839,4,31.4554672241211,108.366668701172,78.25,60.3311386108398,5.01200008392334
"340",37.1676,-16.5194,14,6,0.428571428571429,234,31.6353855133057,113.691665649414,74.9583358764648,69.306755065918,2.21099996566772
"341",37.1693,-13.8748,14,2,0.142857142857143,579,30.8617553710938,94.7583312988281,66.9000015258789,35.8411750793457,32.0909996032715
"342",37.1883,-15.8026,14,4,0.285714285714286,504,30.0670299530029,126.574996948242,71.0416641235352,44.5322532653809,9.81400012969971
"343",37.1894,-17.7069,41,23,0.560975609756098,12,30.8385009765625,114.324996948242,78.8833312988281,136.309768676758,0.512000024318695
"344",37.2006,-17.4767,55,32,0.581818181818182,26,31.4405918121338,109.208335876465,78.091667175293,50.2742652893066,0.843999981880188
"345",37.2702,-17.6492,54,35,0.648148148148148,7,30.9316482543945,111.224998474121,78.5166702270508,91.1467514038086,3.99300003051758
"346",37.389,-17.3772,11,4,0.363636363636364,22,31.3808135986328,112.241668701172,78.3666687011719,34.3177833557129,1.24300003051758
"347",37.4155,-14.9538,7,6,0.857142857142857,630,30.379020690918,86.6999969482422,67.8000030517578,121.615570068359,3.99799990653992
"348",37.4463,-16.4416,12,6,0.5,328,30.4037818908691,121.016670227051,74.408332824707,13.4542140960693,31.3759994506836
"349",37.5045,-13.1967,14,0,0,807,29.3899459838867,91,68.0250015258789,41.9766273498535,16.4249992370605
"350",37.5497,-15.4039,49,33,0.673469387755102,720,29.1953258514404,110.925003051758,69.8583297729492,126.137794494629,37.0439987182617
"351",37.5773,-16.7618,12,7,0.583333333333333,208,30.6802272796631,114.608329772949,76.1833343505859,13.7740650177002,21.1189994812012
"352",37.7465,-16.3678,10,6,0.6,249,30.941930770874,116.074996948242,74.8083343505859,17.1155185699463,15.5209999084473
"353",37.7594,-13.8882,14,5,0.357142857142857,508,30.8988952636719,89.841667175293,67.3499984741211,0.858840227127075,9.56799983978271
"354",37.9927,-14.2566,78,35,0.448717948717949,402,31.5398979187012,87.8666687011719,67.5833358764648,1.78065299987793,0.878000020980835
"355",38.0328,-16.2511,54,35,0.648148148148148,244,30.8711090087891,112.958335876465,74.3166656494141,8.20162868499756,14.5329999923706
"356",38.1016,-16.1289,72,51,0.708333333333333,353,30.2858963012695,113.099998474121,73.4583358764648,54.4926643371582,17.3689994812012
"357",38.3472,-15.0023,9,6,0.666666666666667,565,30.2381038665771,100.666664123535,69.6166687011719,52.546070098877,18.5009994506836
"358",38.3792,-16.137,91,63,0.692307692307692,176,31.1773796081543,108.233329772949,73.8000030517578,56.0230827331543,0.77700001001358
"359",38.3799,-15.5458,42,31,0.738095238095238,465,30.2297763824463,104.858329772949,71.466667175293,17.1988048553467,5.96099996566772
"360",38.3842,-13.7514,7,3,0.428571428571429,484,30.6844062805176,87.1833343505859,68.125,2.05918312072754,39.3209991455078
"361",38.3935,-15.7922,10,8,0.8,325,30.7321166992188,105.291664123535,72.25,8.04747104644775,12.4370002746582
"362",38.5413,-15.4738,91,55,0.604395604395604,439,30.2866764068604,102.574996948242,70.8666687011719,11.4398012161255,12.1230001449585
"363",38.5613,-12.6857,14,8,0.571428571428571,453,31.03271484375,81.091667175293,69.5416641235352,0.315434753894806,14.96399974823
"364",38.5615,-13.3502,15,5,0.333333333333333,580,30.7117900848389,85.3083343505859,68.3583297729492,144.497161865234,12.0010004043579
"365",38.6582,-15.8903,57,40,0.701754385964912,190,31.0851593017578,105.158332824707,73.158332824707,7.79086494445801,2.72399997711182
"366",38.6835,-15.2113,59,41,0.694915254237288,502,29.9227027893066,97.3000030517578,70.4333343505859,27.9923458099365,23.5419998168945
"367",38.6925,-15.6546,69,45,0.652173913043478,315,30.7775402069092,100.533332824707,71.8083343505859,23.3281230926514,2.97000002861023
"368",38.7182,-15.4485,97,58,0.597938144329897,372,30.8610401153564,98.9833297729492,71.091667175293,202.914749145508,25.6730003356934
"369",38.8017,-13.9468,6,0,0,392,31.7622947692871,87.4000015258789,68.8249969482422,119.999526977539,16.0389995574951
"370",38.8814,-16.7854,17,11,0.647058823529412,53,31.2010555267334,101.716667175293,77.0666656494141,58.606559753418,5.3289999961853
"371",38.9022,-14.6552,13,6,0.461538461538462,488,30.8541660308838,91.7750015258789,69.4166641235352,125.539741516113,39.7229995727539
"372",38.9911,-13.5989,16,9,0.5625,412,31.3441505432129,84.0166702270508,69.0999984741211,44.3707084655762,27.121000289917
"373",38.9913,-13.1247,11,5,0.454545454545455,506,31.1982288360596,79.1166687011719,68.9916687011719,1723.697265625,4.02799987792969
"374",39.002,-13.1257,13,9,0.692307692307692,525,31.0922164916992,79.2416687011719,69.4833297729492,1816.90393066406,2.98499989509583
"375",39.0029,-13.1278,17,2,0.117647058823529,525,31.0922164916992,79.2416687011719,69.4833297729492,1816.90393066406,2.95000004768372
"376",39.0163,-13.1321,9,4,0.444444444444444,532,31.0922164916992,79.2416687011719,69.4833297729492,672.909729003906,1.95000004768372
"377",39.0476,-16.5184,89,52,0.584269662921348,34,31.638484954834,99.4583358764648,76.591667175293,19.7506294250488,0.533999979496002
"378",39.0811,-16.5583,14,13,0.928571428571429,68,31.550464630127,99.4583358764648,76.591667175293,38.9874305725098,5.27199983596802
"379",39.1482,-16.0969,11,8,0.727272727272727,158,31.6076831817627,99.5833358764648,74.5999984741211,194.995422363281,13.9350004196167
"380",39.2131,-14.9346,12,4,0.333333333333333,436,30.3364124298096,89.6500015258789,70.216667175293,28.5042190551758,10.5080003738403
"381",39.222,-16.7475,14,5,0.357142857142857,9,31.2246646881104,97.6916656494141,77.2083358764648,418.069854736328,1.30200004577637
"382",39.2346,-15.119,14,5,0.357142857142857,377,30.6771869659424,89.4000015258789,70.3249969482422,2570.1484375,7.87099981307983
"383",39.236,-15.1044,4,1,0.25,395,30.6771869659424,89.4000015258789,70.3249969482422,3700.91772460938,7.09899997711182
"384",39.2367,-11.2534,6,3,0.5,223,30.89231300354,81.033332824707,74.9499969482422,5.92690944671631,7.53399991989136
"385",39.2537,-15.1014,15,7,0.466666666666667,398,30.6173858642578,89.4000015258789,70.3249969482422,2844.54150390625,7.7039999961853
"386",39.2561,-15.1321,18,5,0.277777777777778,419,30.6818943023682,89.4000015258789,70.3249969482422,2785.18774414062,10.5550003051758
"387",39.267,-15.1079,19,0,0,425,30.6173858642578,89.4000015258789,70.3249969482422,3632.04223632812,8.41800022125244
"388",39.2684,-15.1334,11,0,0,389,30.6818943023682,89.4000015258789,70.3249969482422,3419.73217773438,11.293999671936
"389",39.2841,-16.4459,13,11,0.846153846153846,59,31.6902961730957,97.6416702270508,76.1750030517578,9.77012729644775,18.7689990997314
"390",39.3636,-15.7279,11,5,0.454545454545455,124,31.7215785980225,95.8083343505859,73.7750015258789,287.299377441406,3.74200010299683
"391",39.4159,-15.156,17,14,0.823529411764706,330,30.5158023834229,89.4250030517578,71.033332824707,47.5835418701172,3.84100008010864
"392",39.4186,-13.2416,8,0,0,379,31.3371543884277,80.9416656494141,71.5500030517578,2.04729580879211,23.4270000457764
"393",39.4369,-12.424,19,9,0.473684210526316,357,30.9565944671631,83.6666641235352,73.4833297729492,0.681939959526062,14.0349998474121
"394",39.5492,-13.6578,17,8,0.470588235294118,284,31.2416610717773,82.3916702270508,72.408332824707,5.91658782958984,9.5310001373291
"395",39.5498,-11.6574,13,3,0.230769230769231,839,27.2723827362061,98.1500015258789,75.0250015258789,175.988708496094,45.3310012817383
"396",39.5813,-11.6653,15,2,0.133333333333333,812,27.2723827362061,98.1500015258789,75.0250015258789,154.741409301758,43.4529991149902
"397",39.6332,-12.8483,9,2,0.222222222222222,365,31.4532203674316,82.2916641235352,73.2083358764648,8.62614154815674,13.1809997558594
"398",39.6724,-11.4823,12,1,0.0833333333333333,628,28.0242290496826,91.841667175293,76.0999984741211,28.7249546051025,37.5909996032715
"399",39.7305,-15.0996,9,6,0.666666666666667,286,30.3970508575439,88.25,72.6333312988281,36.5661926269531,26.0970001220703
"400",39.7465,-16.3628,16,4,0.25,27,31.9944305419922,93.1916656494141,76.9000015258789,305.475982666016,3.19400000572205
"401",39.7591,-11.8572,7,3,0.428571428571429,649,28.4712352752686,92.5166702270508,75.6333312988281,27.7106170654297,19.8600006103516
"402",39.7625,-13.4069,10,3,0.3,309,31.6393795013428,81.5999984741211,73.6416702270508,112.367218017578,26.9330005645752
"403",39.7636,-13.4078,17,6,0.352941176470588,309,31.6393795013428,81.5999984741211,73.6416702270508,112.367218017578,26.8040008544922
"404",39.7653,-11.3604,10,2,0.2,473,28.7657508850098,91.841667175293,76.0999984741211,20.1879482269287,37.4230003356934
"405",39.8273,-16.1532,14,11,0.785714285714286,12,32.2837257385254,93.408332824707,75.9499969482422,99.9192047119141,2.50799989700317
"406",39.8389,-12.1644,32,20,0.625,236,31.1337299346924,93.216667175293,76.3166656494141,6.17757940292358,13.0520000457764
"407",39.8449,-13.7229,3,1,0.333333333333333,235,31.3816356658936,83.3166656494141,74.0583343505859,175.905731201172,4.4539999961853
"408",39.882,-13.2138,15,8,0.533333333333333,243,31.8159885406494,80.6750030517578,75.0833358764648,36.5671310424805,10.03600025177
"409",39.8936,-16.2134,10,5,0.5,5,31.7774639129639,91.8499984741211,76.8000030517578,219.99951171875,0.368000000715256
"410",39.913,-16.225,10,7,0.7,19,31.7774639129639,91.8499984741211,76.8000030517578,348.177215576172,0.850000023841858
"411",39.962,-13.372,10,4,0.4,263,31.1402606964111,80.9333343505859,74.7750015258789,103.784744262695,15.9469995498657
"412",39.9631,-14.41,9,8,0.888888888888889,295,30.849250793457,85.0250015258789,73.158332824707,44.5743637084961,23.8729991912842
"413",39.9653,-12.0433,35,19,0.542857142857143,382,29.9351387023926,93.216667175293,76.3166656494141,3.99840569496155,8.41499996185303
"414",39.9723,-14.7426,74,41,0.554054054054054,227,31.0129261016846,85.3083343505859,73.1083297729492,280.451019287109,13.1300001144409
"415",39.9837,-14.9194,5,0,0,199,31.0869979858398,85.3916702270508,73.2416687011719,690.831481933594,2.47300004959106
"416",40.07,-12.4828,37,23,0.621621621621622,107,31.5463981628418,87.7916641235352,77.1166687011719,14.6567897796631,13.0579996109009
"417",40.0721,-12.2823,47,27,0.574468085106383,434,29.6021175384521,97.1916656494141,76.8666687011719,16.8366317749023,34.5260009765625
"418",40.1019,-11.9517,51,28,0.549019607843137,155,30.9558544158936,90.7249984741211,77.2583312988281,19.783275604248,2.17300009727478
"419",40.1031,-15.0942,80,39,0.4875,161,30.8433589935303,84.6999969482422,74.0666656494141,22.3893737792969,12.9469995498657
"420",40.1204,-12.2521,27,4,0.148148148148148,429,29.6407833099365,97.1916656494141,76.8666687011719,70.6936111450195,35.3269996643066
"421",40.1362,-15.3442,7,6,0.857142857142857,127,30.9010200500488,87.1333312988281,74.6666641235352,8.01530361175537,16.6989994049072
"422",40.2439,-11.8852,16,14,0.875,264,29.8530387878418,93.6666641235352,77.8166656494141,1.92176747322083,9.61699962615967
"423",40.3022,-14.9169,92,49,0.532608695652174,97,31.619499206543,81.5083312988281,74.6166687011719,1739.42907714844,1.41999995708466
"424",40.3386,-14.7196,51,31,0.607843137254902,196,30.8541126251221,80.5416641235352,75.1333312988281,70.7569351196289,8.21500015258789
"425",40.3527,-11.3429,15,9,0.6,25,30.7187156677246,94.7333297729492,78.3916702270508,402.440551757812,1.09099996089935
"426",40.3656,-11.3596,15,0,0,23,30.7187156677246,94.7333297729492,78.3916702270508,136.714294433594,0.778999984264374
"427",40.3669,-11.654,31,18,0.580645161290323,65,30.3422756195068,95.1166687011719,78.3833312988281,60.5864028930664,3.83699989318848
"428",40.3947,-14.4022,7,1,0.142857142857143,166,30.8152770996094,81.7333297729492,75.3499984741211,36.1479454040527,13.5649995803833
"429",40.4192,-12.0897,40,22,0.55,137,30.7206573486328,92.5833358764648,78.4749984741211,24.6672401428223,9.02299976348877
"430",40.4745,-12.0721,39,22,0.564102564102564,38,31.1932144165039,92.5833358764648,78.4749984741211,112.383308410645,2.77800011634827
"431",40.4784,-12.1683,41,17,0.414634146341463,12,31.1682777404785,88.375,78.6083297729492,17.2391891479492,0.544000029563904
"432",40.4796,-12.4351,16,3,0.1875,33,30.9948043823242,84.2583312988281,78.75,18.9031505584717,2.22300004959106
"433",40.5106,-12.9611,8,1,0.125,22,30.113842010498,79.283332824707,79.716667175293,2242.041015625,0.587999999523163
"434",40.5138,-14.2177,11,2,0.181818181818182,58,31.0596179962158,80.8249969482422,76.3000030517578,120.051315307617,2.47300004959106
"435",40.5219,-15.202,17,8,0.470588235294118,14,31.445930480957,80.3249969482422,75.9166641235352,40.5795021057129,1.0809999704361
"436",40.5219,-12.9661,11,1,0.0909090909090909,13,30.113842010498,79.283332824707,79.716667175293,2590.61499023438,0.564000010490417
"437",40.5275,-12.9714,14,0,0,25,30.113842010498,79.283332824707,79.716667175293,2061.63256835938,0.935999989509583
"438",40.5302,-12.9806,11,2,0.181818181818182,43,30.113842010498,79.283332824707,79.716667175293,2148.63671875,1.58000004291534
"439",40.5372,-13.0745,73,56,0.767123287671233,60,30.7406692504883,79.283332824707,79.716667175293,107.236785888672,1.53900003433228
"440",40.5381,-11.9986,37,24,0.648648648648649,38,31.1808776855469,92.5833358764648,78.4749984741211,4.33996629714966,0.207000002264977
"441",40.5569,-13.2917,97,58,0.597938144329897,15,31.1507415771484,80.0583343505859,79.0999984741211,158.160247802734,0.412999987602234
"442",40.5594,-12.9668,11,0,0,23,30.7948570251465,79.283332824707,79.716667175293,397.994689941406,0.202999994158745
"443",40.6573,-14.96,15,8,0.533333333333333,17,31.7842388153076,77.5749969482422,75.7583312988281,281.943023681641,0.381999999284744
"444",40.6757,-14.5544,6,4,0.666666666666667,58,31.3365364074707,80.5666656494141,76.341667175293,1560.03564453125,0.270000010728836
"445",40.6824,-14.5387,5,0,0,65,31.3768558502197,80.5666656494141,76.341667175293,2075.78076171875,0.769999980926514
"446",40.6954,-14.5556,1,0,0,138,31.3365364074707,80.5666656494141,76.341667175293,2030.51684570312,2.33500003814697
"447",40.7304,-15.0403,8,6,0.75,17,31.7842388153076,77.5749969482422,75.7583312988281,679.813903808594,0
